Basis of record	Data origin	Institution	Catalogue number	Scientific name	Latitude	Longitude	Country	Department/State/Province	Municipality	Site	Observation	References
PHOTOGRAPHY	Citizen science	iNaturalist	iNaturalist 30110656	"Caluromys lanatus (Olfers, 1818)"	6.311126	-73.9526978	Colombia	Santander	Cimitarra			https://www.inaturalist.org/observations/30110656
PHOTOGRAPHY	Citizen science	iNaturalist	iNaturalist 32836582	"Caluromys lanatus (Olfers, 1818)"	6.816439244	-73.67859652	Colombia	Santander	San Vicente de Chucurí			https://www.inaturalist.org/observations/32836582
PHOTOGRAPHY	Citizen science	iNaturalist	iNaturalist 33240814	"Caluromys lanatus (Olfers, 1818)"	6.336081982	-74.02086639	Colombia	Santander	Cimitarra			https://www.inaturalist.org/observations/33240814
PHOTOGRAPHY	Citizen science	iNaturalist	iNaturalist 33817569	"Caluromys lanatus (Olfers, 1818)"	6.85423739	-73.72259302	Colombia	Santander	San Vicente de Chucurí	Yarima		https://www.inaturalist.org/observations/33817569
PHOTOGRAPHY	Citizen science	iNaturalist	iNaturalist 34813376	"Caluromys lanatus (Olfers, 1818)"	1.772057858	-76.18073295	Colombia	Huila	Pitalito			https://www.inaturalist.org/observations/34813376
PHOTOGRAPHY	Citizen science	iNaturalist	iNaturalist 35074213	"Caluromys lanatus (Olfers, 1818)"	5.482556303	-72.36461089	Colombia	Boyacá	Paya			https://www.inaturalist.org/observations/35074213
PHOTOGRAPHY	Citizen science	iNaturalist	iNaturalist 35168734	"Caluromys lanatus (Olfers, 1818)"	6.844203924	-73.71571899	Colombia	Santander	San Vicente de Chucurí	La Planada		https://www.inaturalist.org/observations/35168734
PHOTOGRAPHY	Citizen science	iNaturalist	iNaturalist 36144326	"Caluromys lanatus (Olfers, 1818)"	5.0903	-74.8612	Colombia	Tolima	Armero			https://www.inaturalist.org/observations/36144326
PHOTOGRAPHY	Citizen science	iNaturalist	iNaturalist 37434555	"Caluromys lanatus (Olfers, 1818)"	6.807536952	-73.72213208	Colombia	Santander	San Vicente de Chucurí			https://www.inaturalist.org/observations/37434555
PHOTOGRAPHY	Citizen science	iNaturalist	iNaturalist 37860406	"Caluromys lanatus (Olfers, 1818)"	6.613763	-75.171749	Colombia	Antioquia	Gómez Plata			https://www.inaturalist.org/observations/37860406
PHOTOGRAPHY	Citizen science	iNaturalist	iNaturalist 38072653	"Caluromys lanatus (Olfers, 1818)"	6.251221225	-75.01330033	Colombia	Antioquia	San Carlos			https://www.inaturalist.org/observations/38072653
PHOTOGRAPHY	Citizen science	iNaturalist	iNaturalist 38545088	"Caluromys lanatus (Olfers, 1818)"	6.826663756	-73.69863344	Colombia	Santander	San Vicente de Chucurí	Mirabel		https://www.inaturalist.org/observations/38545088
PHOTOGRAPHY	Citizen science	iNaturalist	iNaturalist 38688026	"Caluromys lanatus (Olfers, 1818)"	5.531851019	-74.15721025	Colombia	Boyacá	Muzo	Tres Esquinas		https://www.inaturalist.org/observations/38688026
PHOTOGRAPHY	Citizen science	iNaturalist	iNaturalist 40253865	"Caluromys lanatus (Olfers, 1818)"	6.827373993	-73.69990948	Colombia	Santander	San Vicente de Chucurí	Mirabel		https://www.inaturalist.org/observations/40253865
PHOTOGRAPHY	Citizen science	iNaturalist	iNaturalist 42086805	"Caluromys lanatus (Olfers, 1818)"	6.82586922	-73.6962	Colombia	Santander	San Vicente de Chucurí			https://www.inaturalist.org/observations/42086805
PHOTOGRAPHY	Citizen science	iNaturalist	iNaturalist 42520886	"Caluromys lanatus (Olfers, 1818)"	1.632451615	-75.58326211	Colombia	Caquetá	Florencia	Reserva Natura comunitaria URUKI el Manantial.		https://www.inaturalist.org/observations/42520886
PHOTOGRAPHY	Citizen science	iNaturalist	iNaturalist 42776754	"Caluromys lanatus (Olfers, 1818)"	8.692753333	-75.41306667	Colombia	Córdoba	Sahagún			https://www.inaturalist.org/observations/42776754
PHOTOGRAPHY	Citizen science	iNaturalist	iNaturalist 48531252	"Caluromys lanatus (Olfers, 1818)"	6.844481524	-73.71873544	Colombia	Santander	San Vicente de Chucurí	La Planada		https://www.inaturalist.org/observations/48531252
PHOTOGRAPHY	Citizen science	iNaturalist	iNaturalist 53109162	"Caluromys lanatus (Olfers, 1818)"	9.1175963	-74.9910112	Colombia	Sucre	Galeras			https://www.inaturalist.org/observations/53109162
PHOTOGRAPHY	Citizen science	iNaturalist	iNaturalist 66885360	"Caluromys lanatus (Olfers, 1818)"	6.806498828	-73.67982009	Colombia	Santander	San Vicente de Chucurí			https://www.inaturalist.org/observations/66885360
PHOTOGRAPHY	Citizen science	iNaturalist	iNaturalist 67773576	"Caluromys lanatus (Olfers, 1818)"	1.72062	-76.11891117	Colombia	Huila	Palestina			https://www.inaturalist.org/observations/67773576
PHOTOGRAPHY	Citizen science	iNaturalist	iNaturalist 69048066	"Caluromys lanatus (Olfers, 1818)"	7.071228369	-73.07359301	Colombia	Santander	Floridablanca			https://www.inaturalist.org/observations/69048066
PHOTOGRAPHY	Citizen science	iNaturalist	iNaturalist 69422613	"Caluromys lanatus (Olfers, 1818)"	4.287015342	-74.54227763	Colombia	Cundinamarca	Tibacuy	El Mango		https://www.inaturalist.org/observations/69422613
PHOTOGRAPHY	Citizen science	iNaturalist	"iNaturalist 71027126, iNaturalist 89587249"	"Caluromys lanatus (Olfers, 1818)"	5.069456915	-74.380305	Colombia	Cundinamarca	Nocaima			https://www.inaturalist.org/observations/71027126
PHOTOGRAPHY	Citizen science	iNaturalist	iNaturalist 76981832	"Caluromys lanatus (Olfers, 1818)"	6.820951992	-73.69249495	Colombia	Santander	San Vicente de Chucurí			https://www.inaturalist.org/observations/76981832
PHOTOGRAPHY	Citizen science	iNaturalist	iNaturalist 79349095	"Caluromys lanatus (Olfers, 1818)"	7.070843892	-73.85918462	Colombia	Santander	Barrancabermeja			https://www.inaturalist.org/observations/79349095
PHOTOGRAPHY	Citizen science	iNaturalist	iNaturalist 82582796	"Caluromys lanatus (Olfers, 1818)"	6.815550662	-73.6965789	Colombia	Santander	San Vicente de Chucurí	Argentina		https://www.inaturalist.org/observations/82582796
PHOTOGRAPHY	Citizen science	iNaturalist	iNaturalist 84240315	"Caluromys lanatus (Olfers, 1818)"	6.464255556	-74.28501111	Colombia	Santander	Cimitarra			https://www.inaturalist.org/observations/84240315
PHOTOGRAPHY	Citizen science	iNaturalist	iNaturalist 93040483	"Caluromys lanatus (Olfers, 1818)"	6.834554635	-73.72134094	Colombia	Santander	San Vicente de Chucurí			https://www.inaturalist.org/observations/93040483
PHOTOGRAPHY	Citizen science	iNaturalist	iNaturalist 94960687	"Caluromys lanatus (Olfers, 1818)"	8.305028333	-75.63572	Colombia	Córdoba	Planeta Rica			https://www.inaturalist.org/observations/94960687
PHOTOGRAPHY	Citizen science	iNaturalist	iNaturalist 95557785	"Caluromys lanatus (Olfers, 1818)"	8.308151763	-75.63547757	Colombia	Córdoba	Planeta Rica			https://www.inaturalist.org/observations/95557785
PHOTOGRAPHY	Citizen science	iNaturalist	iNaturalist 95979752	"Caluromys lanatus (Olfers, 1818)"	6.836003386	-73.71902351	Colombia	Santander	San Vicente de Chucurí			https://www.inaturalist.org/observations/95979752
PHOTOGRAPHY	Citizen science	iNaturalist	iNaturalist 96090015	"Caluromys lanatus (Olfers, 1818)"	4.76652313	-74.46525089	Colombia	Cundinamarca	Anolaima			https://www.inaturalist.org/observations/96090015
PHOTOGRAPHY	Citizen science	iNaturalist	iNaturalist 96160727	"Caluromys lanatus (Olfers, 1818)"	5.695858333	-75.23908611	Colombia	Antioquia	Sonsón			https://www.inaturalist.org/observations/96160727
PHOTOGRAPHY	Citizen science	iNaturalist	iNaturalist 99267557	"Caluromys lanatus (Olfers, 1818)"	7.072055596	-73.10682267	Colombia	Santander	Floridablanca			https://www.inaturalist.org/observations/99267557
PHOTOGRAPHY	Citizen science	iNaturalist	iNaturalist 103734319	"Caluromys lanatus (Olfers, 1818)"	7.929154491	-75.55597899	Colombia	Córdoba	San José de Uré			https://www.inaturalist.org/observations/103734319
PHOTOGRAPHY	Citizen science	iNaturalist	iNaturalist 105103321	"Caluromys lanatus (Olfers, 1818)"	6.052963333	-74.66481833	Colombia	Antioquia	Puerto Nare	Puerto Triunfo		https://www.inaturalist.org/observations/105103321
PHOTOGRAPHY	Citizen science			"Caluromys lanatus (Olfers, 1818)"	2.494	-72.633194	Colombia	Guaviare	San José del Guaviare	Diamante de las Aguas		Franklin Lozano
PHOTOGRAPHY	Citizen science	iNaturalist	"iNaturalist 91679705, 127886355"	"Caluromys lanatus (Olfers, 1818)"	7.921887	-75.548457	Colombia	Córdoba	Puerto Libertador			https://www.inaturalist.org/observations/91679705
PHOTOGRAPHY	Fieldwork			"Caluromys lanatus (Olfers, 1818)"	8.846389	-75.240556	Colombia	Sucre	La Unión			This study
PHOTOGRAPHY	Citizen science			"Caluromys lanatus (Olfers, 1818)"	4.143094	-73.58993	Colombia	Meta	Villavicencio			Franklin Lozano
PHOTOGRAPHY	Citizen science			"Caluromys lanatus (Olfers, 1818)"	10.883544	-74.155423	Colombia	Magdalena	El Banco	Guacamayal		Jesús Castro Bohórquez
HUMAN_OBSERVATION	Citizen science	iNaturalist	iNaturalist 105643989	"Caluromys lanatus (Olfers, 1818)"	-0.003574	-77.412753	Ecuador	Sucumbios	Gonzalo Pizarro			iNaturalist 105643989
HUMAN_OBSERVATION	Citizen science	iNaturalist	iNaturalist 95805078	"Caluromys lanatus (Olfers, 1818)"	-3.560638	-78.459886	Ecuador	Zamora Chinchipe	El Pangui			iNaturalist 95805078
HUMAN_OBSERVATION	Citizen science	iNaturalist	iNaturalist 82277560	"Caluromys lanatus (Olfers, 1818)"	-8.472363	-76.470517	Perú	San Martí­n	Tocache			iNaturalist 82277560
HUMAN_OBSERVATION	Citizen science	iNaturalist	iNaturalist 71397018	"Caluromys lanatus (Olfers, 1818)"	-9.597581	-55.931312	Brazil	Mato Grosso	Novo Mundo			iNaturalist 71397018
HUMAN_OBSERVATION	Citizen science	iNaturalist	iNaturalist 70190929	"Caluromys lanatus (Olfers, 1818)"	-12.521064	-68.980145	Perú	Madre de Dios	Tambopata			iNaturalist 70190929
HUMAN_OBSERVATION	Citizen science	iNaturalist	iNaturalist 69866814	"Caluromys lanatus (Olfers, 1818)"	-0.96954	-77.764986	Ecuador	Napo	Tena			iNaturalist 69866814
MATERIAL_SAMPLE	Database	"Smithsonian Institution, National Museum of Natural History"	USNM 619112	"Caluromys lanatus (Olfers, 1818)"	-11.7797	-73.3408	Perú	Cusco	La Convención			GBIF.org
MATERIAL_SAMPLE	Database	"Smithsonian Institution, National Museum of Natural History"	USNM 619085	"Caluromys lanatus (Olfers, 1818)"	-3.9081	-78.4211	Perú	Amazonas	Condorcanqui			GBIF.org
HUMAN_OBSERVATION	Citizen science	iNaturalist	iNaturalist 54233731	"Caluromys lanatus (Olfers, 1818)"	-9.59683	-55.935026	Brazil	Mato Grosso	Alta Floresta			iNaturalist 54233731
PRESERVED_SPECIMEN	Database	Coleção de Mamíferos do Museu de Zoologia da UNICAMP	UNICAMP 1509	"Caluromys lanatus (Olfers, 1818)"	-21.72	-48.099722	Brazil	Sao Pablo	AMerico Brasiliense			GBIF.org
HUMAN_OBSERVATION	Citizen science	iNaturalist	iNaturalist 64146900	"Caluromys lanatus (Olfers, 1818)"	-15.847655	-47.769958	Brazil	Distrito Federal	Brasília			iNaturalist 64146900
HUMAN_OBSERVATION	Citizen science	iNaturalist	iNaturalist 66007787	"Caluromys lanatus (Olfers, 1818)"	-12.836641	-69.293389	Perú	Madre de Dios	Tambopata			iNaturalist 66007787
HUMAN_OBSERVATION	Citizen science	iNaturalist	iNaturalist 44255100	"Caluromys lanatus (Olfers, 1818)"	-3.702693	-61.460352	Brazil	Amazonas	Beruri			iNaturalist 44255100
HUMAN_OBSERVATION	Citizen science	iNaturalist	iNaturalist 48741308	"Caluromys lanatus (Olfers, 1818)"	-0.397737	-76.996315	Ecuador	Orellana	Orellana			iNaturalist 48741308
HUMAN_OBSERVATION	Citizen science	iNaturalist	iNaturalist 47521740	"Caluromys lanatus (Olfers, 1818)"	-15.794229	-47.882166	Brazil	Distrito Federal	Brasília			iNaturalist 47521740
HUMAN_OBSERVATION	Citizen science	iNaturalist	iNaturalist 25648405	"Caluromys lanatus (Olfers, 1818)"	-12.812379	-65.616198	Bolivia	El Beni	Yacuma			iNaturalist 25648405
HUMAN_OBSERVATION	Citizen science	iNaturalist	iNaturalist 38878608	"Caluromys lanatus (Olfers, 1818)"	-11.026145	-66.083942	Bolivia	El Beni	Vaca Diez			iNaturalist 38878608
HUMAN_OBSERVATION	Citizen science	iNaturalist	iNaturalist 38709314	"Caluromys lanatus (Olfers, 1818)"	-11.027672	-66.086007	Bolivia	El Beni	Vaca Diez			iNaturalist 38709314
HUMAN_OBSERVATION	Citizen science	iNaturalist	iNaturalist 25993322	"Caluromys lanatus (Olfers, 1818)"	-3.062525	-64.849664	Brazil	Amazonas	Uarini			iNaturalist 25993322
HUMAN_OBSERVATION	Citizen science	iNaturalist	iNaturalist 24942765	"Caluromys lanatus (Olfers, 1818)"	-4.255175	-78.651082	Ecuador	Zamora Chinchipe	Nangaritza			iNaturalist 24942765
HUMAN_OBSERVATION	Citizen science	iNaturalist	iNaturalist 23364054	"Caluromys lanatus (Olfers, 1818)"	-0.978406	-77.813197	Ecuador	Napo	Tena			iNaturalist 23364054
HUMAN_OBSERVATION	Citizen science	iNaturalist	iNaturalist 21145481	"Caluromys lanatus (Olfers, 1818)"	-7.611887	-72.67991	Brazil	Amazonas	GuajarÃ¡			iNaturalist 21145481
PRESERVED_SPECIMEN	Database	"University of Michigan Museum of Zoology, Division of Mammals"	UMMZ 134007	"Caluromys lanatus (Olfers, 1818)"	-24.45	-55.65	Paraguay	Canindeyú	Villa San Isidro Curuguaty			GBIF.org
PRESERVED_SPECIMEN	Database	"University of Michigan Museum of Zoology, Division of Mammals"	UMMZ 160449	"Caluromys lanatus (Olfers, 1818)"	-12.68333	-71.25	Perú	Madre de Dios	Manu			GBIF.org
HUMAN_OBSERVATION	Citizen science	iNaturalist	iNaturalist 18501139	"Caluromys lanatus (Olfers, 1818)"	-0.513082	-76.435316	Ecuador	Orellana	Orellana			iNaturalist 18501139
HUMAN_OBSERVATION	Citizen science	iNaturalist	iNaturalist 18196181	"Caluromys lanatus (Olfers, 1818)"	-1.102535	-76.72039	Ecuador	Pastaza	Arajuno			iNaturalist 18196181
HUMAN_OBSERVATION	Citizen science	iNaturalist	iNaturalist 9099478	"Caluromys lanatus (Olfers, 1818)"	-0.444183	-76.2808	Ecuador	Sucumbios	Shushufindi			iNaturalist 9099478
FOSSIL_SPECIMEN	Database	ThePaleobiology Database	pbdb:occ:213048 	"Caluromys lanatus (Olfers, 1818)"	-11.9	-71.366699	Perú	Madre de Dios	Manu			GBIF.org
FOSSIL_SPECIMEN	Database	ThePaleobiology Database	pbdb:occ:212937 	"Caluromys lanatus (Olfers, 1818)"	-2.5	-60	Brazil	Amazonas	Rio Preto da Eva			GBIF.org
HUMAN_OBSERVATION	Citizen science	iNaturalist	iNaturalist 4305399	"Caluromys lanatus (Olfers, 1818)"	-13.10	-69.60	Perú	Madre de Dios	Tambopata			iNaturalist 4305399
PRESERVED_SPECIMEN	Database	"Smithsonian Institution, National Museum of Natural History"	"USNM 528318, 528319"	"Caluromys lanatus (Olfers, 1818)"	-0.42	-76.07	Ecuador	Sucumbios	Shushufindi			GBIF.org
PRESERVED_SPECIMEN	Database	"Smithsonian Institution, National Museum of Natural History"	USNM 388331	"Caluromys lanatus (Olfers, 1818)"	2.5	-65.22	Venezuela	Amazonas	Alto Orinoco			GBIF.org
PRESERVED_SPECIMEN	Database	"Smithsonian Institution, National Museum of Natural History"	USNM 406879	"Caluromys lanatus (Olfers, 1818)"	5.4	-67.65	Venezuela	Amazonas	Atures			GBIF.org
PRESERVED_SPECIMEN	Database	"Smithsonian Institution, National Museum of Natural History"	USNM 560679	"Caluromys lanatus (Olfers, 1818)"	0.83	-66.17	Venezuela	Amazonas	Río Negro			GBIF.org
PRESERVED_SPECIMEN	Database	"Smithsonian Institution, National Museum of Natural History"	USNM 371279-371280	"Caluromys lanatus (Olfers, 1818)"	9.53	-70.67	Venezuela	Trujillo	Miranda			GBIF.org
PRESERVED_SPECIMEN	Database	"Smithsonian Institution, National Museum of Natural History"	"USNM 388327, 388330"	"Caluromys lanatus (Olfers, 1818)"	3.65	-65.77	Venezuela	Amazonas	Alto Orinoco			GBIF.org
PRESERVED_SPECIMEN	Database	"Smithsonian Institution, National Museum of Natural History"	USNM 418464	"Caluromys lanatus (Olfers, 1818)"	9.18	-72.7	Venezuela	Zulia	Jesús Marí­a Semprun			GBIF.org
PRESERVED_SPECIMEN	Database	"Smithsonian Institution, National Museum of Natural History"	USNM 416932	"Caluromys lanatus (Olfers, 1818)"	7.32	-71.95	Venezuela	Apure	Páez			GBIF.org
PRESERVED_SPECIMEN	Database	"Smithsonian Institution, National Museum of Natural History"	USNM 388332-388334	"Caluromys lanatus (Olfers, 1818)"	2.43	-65.25	Venezuela	Amazonas	Alto Orinoco			GBIF.org
PRESERVED_SPECIMEN	Database	"Smithsonian Institution, National Museum of Natural History"	USNM 546177	"Caluromys lanatus (Olfers, 1818)"	-9.08	-68.68	Brazil	Acre	Sena Madureira			GBIF.org
PRESERVED_SPECIMEN	Database	"Smithsonian Institution, National Museum of Natural History"	"USNM 490227, 406875, 406878"	"Caluromys lanatus (Olfers, 1818)"	5.3	-66.22	Venezuela	Amazonas	Manapiare			GBIF.org
PRESERVED_SPECIMEN	Database	Royal Ontario Museum	ROM 32449	"Caluromys lanatus (Olfers, 1818)"	5.066667	-59.533333	Guyana	Potaro-Siparuni	Chenapau River			GBIF.org
PRESERVED_SPECIMEN	Database	"Museum of Vertebrate Zoology, University of California, Berkeley"	"MVZ:Mamm:198133, 197383"	"Caluromys lanatus (Olfers, 1818)"	-12.641815	-51.932682	Brazil	Mato Grosso	Ribeirao Cascalheira			GBIF.org
PRESERVED_SPECIMEN	Database	"Museum of Vertebrate Zoology, University of California, Berkeley"	"MVZ:Mamm:193422, 190249"	"Caluromys lanatus (Olfers, 1818)"	-8.666667	-72.783333	Brazil	Acre	Porto Walter			GBIF.org
PRESERVED_SPECIMEN	Database	"Museum of Vertebrate Zoology, University of California, Berkeley"	"MVZ:Mamm:190250, 190251, 191185, 193419, 193420, 193423-193426"	"Caluromys lanatus (Olfers, 1818)"	-8.366667	-72.816667	Brazil	Acre	Porto Walter			GBIF.org
PRESERVED_SPECIMEN	Database	"Museum of Vertebrate Zoology, University of California, Berkeley"	MVZ:Mamm:193432	"Caluromys lanatus (Olfers, 1818)"	0.73683	-59.7027	Brazil	Roraima	Caroebe			GBIF.org
PRESERVED_SPECIMEN	Database	"Museum of Vertebrate Zoology, University of California, Berkeley"	MVZ:Mamm:193431	"Caluromys lanatus (Olfers, 1818)"	-6.466667	-68.766667	Brazil	Amazonas	Itamarati			GBIF.org
PRESERVED_SPECIMEN	Database	"Museum of Vertebrate Zoology, University of California, Berkeley"	MVZ:Mamm:193428-193430	"Caluromys lanatus (Olfers, 1818)"	-3.283333	-66.233333	Brazil	Amazonas	Juruí			GBIF.org
PRESERVED_SPECIMEN	Database	"Museum of Vertebrate Zoology, University of California, Berkeley"	MVZ:Mamm:193421	"Caluromys lanatus (Olfers, 1818)"	-8.6	-72.85	Brazil	Acre	Porto Walter			GBIF.org
PRESERVED_SPECIMEN	Database	"Museum of Vertebrate Zoology, University of California, Berkeley"	"MVZ:Mamm:190248, 193427"	"Caluromys lanatus (Olfers, 1818)"	-6.58333	-68.93333	Brazil	Amazonas	Itamarati			GBIF.org
PRESERVED_SPECIMEN	Database	"Museum of Vertebrate Zoology, University of California, Berkeley"	MVZ:Mamm:190247	"Caluromys lanatus (Olfers, 1818)"	-6.75	-70.85	Brazil	Amazonas	Ipixuna			GBIF.org
PRESERVED_SPECIMEN	Database	"Museum of Vertebrate Zoology, University of California, Berkeley"	MVZ:Mamm:168852	"Caluromys lanatus (Olfers, 1818)"	-12.6	-69.07289	Perú	Madre de Dios	Tambopata			GBIF.org
PRESERVED_SPECIMEN	Database	"Museum of Vertebrate Zoology, University of California, Berkeley"	"MVZ:Mamm:157608, 157609, 157610, 157611, 157612"	"Caluromys lanatus (Olfers, 1818)"	-4.022	-77.751	Perú	Amazonas	Condorcanqui			GBIF.org
PRESERVED_SPECIMEN	Database	"Museum of Vertebrate Zoology, University of California, Berkeley"	MVZ:Mamm:153276	"Caluromys lanatus (Olfers, 1818)"	-4.45563	-78.16123	Perú	Amazonas	Condorcanqui			GBIF.org
PRESERVED_SPECIMEN	Database	"Museum of Vertebrate Zoology, University of California, Berkeley"	MVZ:Mamm:140041	"Caluromys lanatus (Olfers, 1818)"	-9.3	-75.983333	Perú	Huánuco	Leoncio Prado			GBIF.org
PRESERVED_SPECIMEN	Database	"Museum of Vertebrate Zoology, University of California, Berkeley"	MVZ:Mamm:121209	"Caluromys lanatus (Olfers, 1818)"	-1.45	-48.48333	Brazil	Pará	Belém			GBIF.org
PRESERVED_SPECIMEN	Database	"Museum of Southwestern Biology, Division of Mammals"	MSB:Mamm:56998	"Caluromys lanatus (Olfers, 1818)"	-12.38333	-68.58333	Bolivia	Pando	Manuripi			GBIF.org
PRESERVED_SPECIMEN	Database	Yale University Peabody Museum	"YPM MAM 000004, 000005, 000006, 000007"	"Caluromys lanatus (Olfers, 1818)"	-1.0833	-77.95	Ecuador	Napo	Tena			GBIF.org
PRESERVED_SPECIMEN	Database	Yale University Peabody Museum	YPM MAM 003355	"Caluromys lanatus (Olfers, 1818)"	-13.4	-70.7167	Perú	Cusco	Quispicanchi			GBIF.org
